,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,cusip,ticker
13315,,,0.9732226886835976,0.8502589512692943,0.875172487993482,0.8890771245202647,0.9506085659893846,0.9661388894947004,0.9683532989248623,0.7945860446848773,0.8620838055867349,0.9271331243052079,0.9872487700348871,,,,,,,,,,,,69912T108,PGNT
92371,,,,,,,,0.833283516175622,0.8547089003246708,0.8114852079520065,0.873765379647284,0.9096657430280716,0.9466326080112113,0.9530425679343276,0.959700936771457,,,,,,,,,,G9310A114,UTSI
106703,,,,,,,,,,,,0.9799632734435738,0.9842401439925585,0.9751592362801172,0.9744535746514517,0.9746236288731561,0.9815290340162122,0.9820285193900439,0.9891797402764503,,,,,,53217R207,LTM
152898,,,,,,,,,,,,0.9799632734435738,0.9842401439925585,0.9751592362801172,0.9744535746514517,0.9746236288731561,0.9815290340162122,0.9820285193900439,0.9891797402764503,,,,,,51817R106,LTM
49138,,,0.8743695206576504,0.8454545587331044,0.8900453868495904,0.8763626871332586,0.9059093271569658,0.9000358109541696,0.9377868895993422,,0.9477280828570587,0.9700521354532082,0.9829806148282406,0.9798856903725905,0.9775920875310907,0.9699057750693605,0.9687547796673117,0.9778134187774272,0.9856435121357124,0.9871901468429439,0.9880572591774857,0.9736394772545008,0.9809772381855488,,296074305,ESMC
46073,,,,,,,,,,,,,,,,,,,,,,,0.6240580271525856,0.8050282084819854,23753F107,DSKE
39794,,,,,,,0.446496784717391,0.7552624508988823,0.7503193053673446,0.7179579759377339,0.8409443675752343,0.8988143338038146,0.9428445772053085,0.9645381720544296,0.9358528953362558,0.9070810323669646,0.9269914332758913,0.9539375852288718,0.9892925299345602,0.945478057693423,0.9581830617163335,0.9727395152650319,,,576817209,MATR
92147,,,,,,,0.446496784717391,0.7552624508988823,0.7503193053673446,0.7179579759377339,0.8409443675752343,0.8988143338038146,0.9428445772053085,0.9645381720544296,0.9358528953362558,0.9070810323669646,0.9269914332758913,0.9539375852288718,0.9892925299345602,0.945478057693423,0.9581830617163335,0.9727395152650319,,,577097108,MATR
123684,,,,,,,,,,,,,,0.7554065446390288,0.8406552920723714,0.9122113588666444,0.9612350460537092,0.985534932540169,0.9877580499607178,0.9848904395999917,0.9705433563719988,0.9776842980461797,0.97482270587588,0.9722135354231951,45675Y104,III
103977,,,,,,,,,,0.9902529298526704,0.9856384317968782,0.9907294861179498,0.9176250286549932,0.9441513704318648,0.9684285765069424,0.989468049810455,0.9876349980146436,,,,,,,,472375104,JFBI
137053,,,,,,,,,,,,,,,,,,,,,0.6865573728537453,0.7298497432060667,0.9468020826027473,,76940Q105,RIVE
111062,,,,,,,,,,,,,0.9636614913331001,0.36854535257929394,0.76403721119902,0.7608037617032268,0.7743678338399643,0.9935932104081276,0.9926604541270736,0.9910940148899384,0.989803703132435,0.9912107170176302,0.9699240218910994,,17306X102,CTRN
60204,,,,,,,,,,,,,,,,0.9840752381660097,0.9906442345591105,0.9933504698124804,0.9958966888375288,0.9960908376778334,0.9964167659332706,0.9903020768885727,0.9897362974896412,0.9708724554411688,G36738105,FDP
96469,,,,,,,,,0.9286893667694401,0.9632031990239223,0.9761255875327571,0.9886749357009034,0.9884520918701544,0.990243278895005,,,,,,,,,,,67611V101,ODSY
53010,,,,,,,,,,,,,,,,,,,,,,,,,92940L103,WCFB
45961,,,,,,,,,,,,,,,,,,,,,0.8674463839024363,0.9324820028758317,0.987736792634147,,74584P202,PULM
147650,,,,,,,,,,,,,,,,,,,0.9566125059167003,0.9641335666719325,0.9236765759713038,,,,88105A106,TVIAQ
9898,0.6553857653825826,0.7457097544673418,0.7833531035286967,0.8609117806693826,0.8576641561411403,0.3813518573486425,0.7533475317894706,0.7761754402303921,0.7993690791241727,0.9394333440930543,0.6612719945499185,0.6270796772352963,0.749379530574784,0.8542736781468921,0.9545115929652194,0.968988273450417,0.975328426480354,0.9599898247882379,0.9466186821373593,0.9508991458909467,0.9730563081835526,0.9203767444628573,0.7884804994257321,0.850770383158017,126650100,CVS
50548,,,,,,,,,,,,,,,,,,,,,,,,,00972G108,AKTX
93092,,,,,,,,0.8363073505738207,0.8951929646098543,0.8512657892541787,0.8999512167642253,0.8926639778402827,0.9579076838039929,0.9552289840359149,0.9762869110012519,0.9606154403394797,0.9760456855340761,0.9564995983789214,0.970474128704916,0.9812185143098509,0.9785048959017838,0.97620654983427,0.9819246558457543,0.9868748572495308,72581M305,PXLW
130656,,,,,,,,,,,,,,,,,,,,,,,,,37243V100,GXDX
143373,,,,,,,,,,,,,,,,,,0.7525446810032189,,,,,,,228803102,CRMBQ
66224,,,,,,,,,,,,,,,,,,,,,,,,,382872109,GMHI
378,,,,,,,,,,,,,0.7653904829160143,0.9265585536877472,,,,,,,,,,,013078100,ACV
88238,,,,,,0.8718574063741027,0.9217735411336566,0.9435501685972167,0.9710965194963057,0.975939296473563,0.982642233093913,0.9833772144488281,0.9654498810352113,0.9761877145538449,0.980000299207222,0.973920704082869,0.9643627853802785,0.947076781324787,0.9495087242785236,0.9286502154321222,0.9602077544485644,0.9539672387371545,0.9439460577998724,,500643200,KFY
75253,,,,,0.7810144933554892,0.8567802896478854,0.9286018558208116,0.9532706026849108,0.25776993856412855,0.5177683528048218,0.610956489478769,0.71072291309108,0.8959254982364389,0.8590081574833371,0.88711394489567,0.8791635530159351,0.9238609149382401,0.9313063602108894,0.9562617112998875,0.9577035210358895,,,,,690070107,OUTR
3397,,,,,,,,,,,,,,,,0.9458916591644573,0.9659669674183267,0.9866381293978411,0.9799850755825675,0.9812749539207796,0.9798916191984137,0.9160896416721206,0.9362745167984897,0.8423605151924138,45174J509,IHRT
19069,,,0.9761498912136473,0.9860421060743058,0.9915852330092577,0.9889494075468087,0.9840647179419356,0.9768018764217475,0.9761832049139989,0.9806742724298276,0.9763960211755626,0.9835329758907486,0.9788191675666208,0.9793208560719715,0.6098543026583534,0.7259637491463616,0.8274514722608054,0.12540723096592232,0.41238186502792695,0.7006311045079471,1.0000000000000004,0.1022800522752701,0.3757931980359044,0.681088855632289,21871D103,CLGX
4272,,0.9315176054249243,0.9382330471254586,0.9505498789455222,0.9420664836015437,0.9409876955941185,0.9522235729788372,0.9661225022189136,0.9313843421741071,0.913369188976542,0.9390209535953266,0.9348479326267416,0.9593208222539719,0.9607799443580564,0.30789071631081094,0.7577675553506841,0.7290809475264566,0.7138483469494511,0.9644727063458389,0.9754784865487539,0.9855757815755384,0.959493010023515,0.9779861324615043,,228309100,CRWS
44228,,,,,,,0.8548160781415778,0.947029593157469,0.9464733089296177,0.9646806802686972,0.9724209132872135,0.9823765981643202,0.9123986531836001,0.9125692363703478,0.9458504565399798,0.9479136333040254,0.9672256254399714,,,,,,,,002120202,LIFE
63979,,,,,,,0.8548160781415778,0.947029593157469,0.9464733089296177,0.9646806802686972,0.9724209132872135,0.9823765981643202,0.9123986531836001,0.9125692363703478,0.9458504565399798,0.9479136333040254,0.9672256254399714,,,,,,,,30051T101,LIFE
88312,,,,,,,0.8548160781415778,0.947029593157469,0.9464733089296177,0.9646806802686972,0.9724209132872135,0.9823765981643202,0.9123986531836001,0.9125692363703478,0.9458504565399798,0.9479136333040254,0.9672256254399714,,,,,,,,53217V109,LIFE
15867,,,0.9083813134126214,0.8340121933847285,0.8177103770807711,0.9067126286186881,0.9660839187574854,0.9906626723393722,0.9921203200410823,0.9796773158813119,0.9588907683059132,0.9356723949887837,0.9524132539504094,0.9511666343670416,0.8910576565113496,0.9277926516995857,0.941343526969563,0.8232921954662297,0.8464184467136574,0.9200838416473004,0.9685329496123174,0.9749480387375046,0.9627648491232857,0.9475809873832861,80874P109,SGMS
86579,,,,,0.7797741492823372,0.8846195786878344,0.6245512870772519,0.8008928436723849,0.8394862375980282,0.8393665405366374,0.9407729070977376,0.9092039116950051,0.9257593062306967,0.9482150222469515,0.9323815347024137,0.9538895440358824,0.9448887735230108,0.9367167896176379,,,,,,,521863308,LEAP
79173,,,,,,0.27845739883362647,0.5201182227491853,0.776365167553896,1.0,0.1883511169705452,0.4898615826464307,0.7352428869912578,0.9801563168581623,0.9757982721949913,0.9412340181236685,0.9587684420838327,0.9605202426594076,0.9637445481032213,0.9700120219730236,,,,,,111320107,BRCM
71009,,,,0.9587536363743415,0.973100216271079,0.9675327535740865,0.9699725303601161,0.9764023969124785,0.9812819161133528,0.9810423308223566,0.28953214917248143,0.7112686126896044,0.7346969151826427,0.7566575188522201,0.9921753230984667,0.9909937087889807,,,,,,,,,888339207,TIE
109788,,,,,,,,,,,,,0.957489397443589,,,,,,,,,,,,904583101,UNCA
121924,,,,,,,,,,,,,,0.8345554177600553,0.835515644378498,0.9756452301902511,0.9741632225607176,0.9807574964668905,0.9767137560150969,0.9817892119437593,0.9853387299641613,0.9822903736048761,0.9850331719728533,0.9815669236236105,378973408,GSAT
104225,,,,,,,,,,,0.9428861759261884,0.9224965024547283,0.9177492580516265,0.9234977675721859,0.9009595635122288,0.9431888603390806,0.9637326877844723,0.873650340543275,0.8988607603089642,0.8994769578810363,0.9424531870176152,0.9053177215893481,0.5603664075987579,0.7070858167038531,00922R105,ATSG
113800,,,,,,,,,,,,,0.9500478635437778,0.9674901677493851,0.9757081799548696,0.9863826345239134,0.9897171988413033,0.9877112492862037,0.9912691495107474,0.9910911017510401,0.9919517438691718,0.9901920909820624,0.9910706983141576,0.9904876088682973,03076C106,AMP
121865,,,,,,,,,,,,,,,0.9181719758260777,0.9405214672234133,0.38150798800701313,0.5759155814088899,0.6094473938488609,0.7021167450541372,0.6367336417219833,0.6466260004154514,0.6975212457757158,0.7612300298977713,38068T105,GORO
42941,,,,,,,,,,,,,,,,,,,,,,0.972711764422554,0.982778621449997,0.9856909639334758,335834107,FNWB
140727,,,,,,,,,,,,,,,,0.7191259469366992,0.9473511847924052,0.9442086967548994,0.3782629137638332,0.7274369572582632,0.5676453893512655,0.5333899776873139,0.7656279983528574,,723836300,PPSI
31970,,,,,,,,,,,,,,,,,,,,,0.9750421183091901,0.9690276971001381,0.952409643288448,0.8625021247509316,74017N105,PGEN
35918,0.9221082942966609,0.9475624646693874,0.637297482081925,0.773551251688907,0.8175706507870709,0.8360921894477674,0.5078273170064413,0.6403609127940412,0.7108153928074047,0.7213331605431762,0.9057350586153813,0.9048025474103577,0.9039727561314107,0.8877083523864426,0.8921521141622132,0.9202524177539968,0.918399223956014,0.9354356983839911,0.9557692357168732,0.9541609296099639,0.9666859452373902,0.9744220969936288,0.8092899059690297,0.8750929922357084,05590V106,ZBK
68778,,,,0.6201713865224162,0.7549820257990149,0.8562102352495456,0.6909773519598509,0.70593431106919,0.7932793740582413,0.8806972169069001,0.9723307554524873,0.8838972280466545,0.8152622580527206,0.8778329179986617,0.9392659611660688,0.9557949761471308,0.9730980456896058,0.9786413760071233,0.9825194732048997,0.972791889619042,0.973470718250336,0.9713271955354936,0.9542429127023354,0.9674913137393694,461148108,IVAC
4964,,0.8517780760258962,0.9071819683192849,0.9593684193777233,0.9332526517798542,0.811902572380136,0.8820347128255578,0.9157166459580316,0.8581571631694285,0.8382690625266331,0.8651093184923342,0.9352303730803856,0.9751912397257074,0.9694275003492119,0.9774659030428087,0.983425741009388,0.9677589574059632,0.9657123956500334,0.9645280670946307,0.9575630477804785,0.9628650361510442,0.9709903828437291,0.948933438751637,0.9601788958999643,267475101,DY
75992,,,,,0.7110602409874701,0.7464009606292206,0.8172825855265327,0.7916259078538582,0.7923410487660668,0.7469779673220248,0.8688483168289561,0.7672113419104307,0.7351452552026908,0.8597138632388903,0.9075780116709584,0.7653312102845377,,,,,,,,,834376501,SOA
50117,,,,,,,,,,0.5974863712986994,0.6792801268536053,0.734331977005443,0.8576335876497699,0.9098337651770766,0.8506102161537693,0.754957800628461,,,,,,,,,98981X401,ZNCM
153558,,,,,,,,,,,,,,,,,,,,,,,,,81783N508,SAPX
64225,,,,,,,,,,,,,,,,,,,,,,,,,550550107,LBC
58260,,,,,,,,,,,,0.9301732947726628,0.9592573253417248,0.9730312221385887,0.9826073676141968,0.9929665891664717,0.9905396323910592,0.9598672699387887,0.9737616887030719,0.9591964616985246,,,,,556162105,MCZAF
22578,,,,,,,,,,,,,,,,,,,,,,,,,03760F100,ATCS
35203,,,,,,,,,,,,,,,,,,,,,0.9761674682646877,0.9792229123747651,0.9718990306727808,0.9740078822064455,45780R101,IBP
36811,,,,,,0.974591330414461,0.7909488173305551,0.861881198148364,0.8765885426120475,,,,,,,,,0.7983645290366538,0.868762495236243,0.9388958198305305,0.9942303151891615,0.996478952854198,0.9950615586947587,,71742Q106,PAHC
39907,,,,,,,,,,,,,,0.9112666185490245,0.9470771290511948,0.9733552220825407,,,0.935872209496463,0.9564159033790371,0.9747165322953193,0.7364310049344273,0.8262938559741692,,655212207,NNUP
70888,,,0.8998184870828195,0.9131704209225612,0.6939950763992933,0.770341071855713,0.8708062742560858,0.7764175836521415,0.9134299187102458,0.9125542338840087,0.9159859697063353,0.9818539914862664,0.9848191098244125,0.22852798253960419,0.4969406993493135,0.5592301471418292,0.6469366565215818,0.4389293012465257,,,,,,,917273104,ULGX
67004,,,,,,,,,,,,,,,,,,,,,,,,,74340E103,PGNY
71150,,,,,,,,,,,,,,,,,,,,,,,,,26826X104,ECDI
104494,,,,,,,,,,,,,,,0.9006909076070597,0.9235649496298785,0.9521340013698492,0.9373995524900138,0.9359144978578607,0.9534830751280211,0.9667401641171085,0.9719995853192347,0.9588156821162195,,172406209,CIDM
88190,,,,,,0.854953199543742,0.870680313189251,0.7443383113125295,0.7822514732422906,0.7752288541930769,0.8749317514770881,0.9474236250834026,0.9844272819711738,0.9822804555674326,0.9783799280427963,0.9776543347873262,0.9584602030810849,0.9656964212257368,0.9696766863817148,0.9772714775918856,0.9612169759990944,0.9386939734995788,0.9255625453112009,,101388106,EPAY
38449,,,,,,,,,,,,,,,,,,,,,,,,,66705Y104,NSAM
40042,,,,,,,,,,,,,,,,,,,,,,0.9257879654944293,0.9434813144986748,,98919V105,ZAYO
98490,,,,,,,,,,0.916740894613847,0.9076781986261709,0.9336991064950707,0.7339749886332871,0.8763909059769177,0.8817944793752819,0.8792773016827655,0.9859488928017512,0.9888113995527842,0.9867989005812959,0.9870199761281682,0.9898760970963728,0.9918789957224833,0.9935047115245088,0.9875921352309849,08915P101,BGFV
94837,,,,,,,,0.9138007527747255,0.8856871391464672,0.8262087280112613,0.8896513934137585,0.9359693254295905,0.9654490088463618,0.9582940883240864,,,,,,,,,,,705221208,PIII
70746,,,,,,0.8673338540041075,0.7369257524799271,0.8236385064999062,0.8683778684171101,0.8768003794385238,0.8661145767689374,0.8900720390077805,0.911804746670288,0.9482447145197069,0.9746991552463414,0.9778932748700916,0.9755776978360324,0.9794340831768241,0.9789186361887502,0.9768241443263469,0.9700534026362293,0.9610507509819272,0.9710719004169873,0.9764494383932226,302941109,FCN
63171,,,,,,,,,,,,,,,,,,,,,0.9534654950384874,0.9627363633679096,0.9402600517160984,0.9663589145989521,02607T109,AFIN
115225,,,,,,,,,,,,,0.9445890613571867,0.9497798505973348,0.9362868160904988,0.9493121651006763,0.9604266991997149,0.9422141177217102,0.9677134522923865,0.9799563874866042,0.9662701213279016,0.9757636563859119,0.9868706119703695,,148435100,ROX
142920,,,,,,,,,,,,,,,,,,0.9532614432125927,0.967143736558222,,,,,,13466Y105,CCG
44642,,,,,,,,,,,,,,,,,,,,,,,0.9723568700219234,0.9742925304624909,30050B101,EVH
3441,,,0.9330688747791923,0.93475784969407,0.9012253696951026,0.8983457835522178,0.9400755932769259,0.9683051613912032,0.9746684999970915,0.9146922763042982,0.8988754255865379,0.9274376514919047,0.9079400973650206,0.9297568395699581,0.9515727697450526,0.19623291433490445,0.7065886423909804,0.7025380426169404,0.7128215166628933,,,,,,190345108,CRV
1284,0.8127566258095783,0.7818721671164347,0.9132656438132019,0.9159663987500032,0.9251779218755818,0.9222804066578991,0.9137990735920667,0.9179049422047264,0.9376223699615313,0.7999422930811614,0.8329178159660806,0.8959225451559517,0.9530831278892032,0.9696208815689684,0.9724843679188798,0.966145195537555,0.968878764043071,0.9709386829318918,0.9791381198155653,0.9871053062393681,0.9895300245261139,0.9872887680115557,0.9849786016016374,0.9729725650622018,042735100,ARW
59835,,,,0.9063123391430018,0.9449079285016649,0.9896144952592753,0.9805576626949865,0.9650724347495716,0.9027838312193479,0.9143517133467939,0.9272945264881635,0.927191620845465,,,,,,,,,,,,,666135108,NFLDQ
19444,,,,0.32276931875777914,0.4037046952670064,0.3902335022554755,0.36530615914368636,0.666705578479549,0.8485292973731818,0.1259201810484628,0.42016044349737847,0.7106651458401204,0.9874089602988728,0.8841928085394857,0.9044037974969846,0.9340313922519939,0.9701054548684165,0.9967858711054367,0.9996505039770077,0.9336413252247641,0.9535545404981386,0.9709152143066172,0.994574619373754,,452926108,IOR
33436,,,,,,,,,,,,,,,,,,,,,0.99310971839124,,,,86881L106,SCAI
64615,,,,,,,,,,,,,,,,,,,,,,,,,30283W104,FTSI
39503,,,,,,,,,,,,,,,,,,,,,,0.98114630342411,0.9872445455033193,0.9703045794136865,268603107,LOCO
49958,,,,0.9481071855479763,0.8147689423019351,0.8423255855275417,0.7427557531832522,0.8172635280675572,0.8834715844229958,0.9001073499063859,0.9132308391419336,0.8741548837586818,0.9262441676933606,0.9404519586070667,0.9209205106714617,0.9493757005196729,0.9582071313170984,0.9790548073352284,0.973841813505067,0.9642568383461666,0.9748132349214474,,,,553477407,MRVC
107354,,,,,,,,,,,,0.9610636740824448,0.981875665829989,0.9503503521530646,0.925620473371619,0.900509794636836,0.8982778958427735,0.9334611682371476,,,,,,,98974V107,ZIPR
151970,,,,,,,,,,,,,,,,,,,0.9521858661603071,0.9386662269122897,0.9555048555727149,0.974936264217956,0.9873890156190402,0.9103035345123421,871561106,SYNC
149693,,,,,,,,,,,,,,,,,,,0.9296276977699102,0.9651496029866954,0.9723761856754628,0.9778027107473863,0.9644201819849075,,90353W103,UI
22527,,,,0.972338484389184,0.9807080867099102,0.9829404107982077,0.8309663690393002,0.9100153209429444,0.8827098209408276,,,,,,,,,,,,,,,,588056101,MERC
6396,,0.9335952002774824,0.932541321447796,0.9215430187136952,0.9031783329974258,0.775952294576653,0.8445020671973932,0.9165701649433581,0.9540357799474332,0.74570208297018,0.8356322892110858,0.8990556199299853,0.9605417576455867,0.9542290737335679,0.9599606715251422,0.9556178836517265,0.9508455170638429,0.9677854230832937,0.9338635010271972,0.7992634571210954,,,,,361268105,GK
28305,,,,0.9912952212369909,0.994809095628491,0.9952845682522117,0.9939320779956291,0.9834562568821724,0.9611098069065888,0.9761808270110802,0.9765944967108865,0.6346451271494701,0.8387355875504786,0.8509201931524827,0.8540115158348648,0.9751736424596164,0.9835834056671584,0.9895003434338715,0.9954917537186078,0.9968099956167986,0.9988419654104655,0.9990832598661522,0.9986018741797741,,637546102,NSEC
72172,,,,,,,,,,,,,,,,,,,,,,,,,50105X106,KNOS
3094,,,0.9441540619971084,0.951768031480292,0.975272258085706,0.9330332244407057,0.946735063831689,0.9180162240104776,0.7500108995163952,0.46464812561359664,,,0.6031068246125331,0.8022524527867363,0.9303910036573355,0.9715155855142242,0.9772435260410389,0.9815601061167549,,,,,,,23254K100,CYDI
38471,,,,,,,,,,,,,,,,,,,,,0.9889071388470344,0.9942178514571651,0.9758832737850892,0.9847746052825649,575385109,DOOR
133223,,,,,,,,,,,,,,,,,0.9901171642217026,0.9932424913395006,0.9895078565074767,0.9884415924141833,0.9941735594867476,0.9963226493081283,0.9937871061336873,,G3323L100,FN
141662,,,,,,,,,,,,,,,,,,0.9818810982271203,0.988137398477965,0.9878736405169777,0.9836739140453007,0.13178673871144841,0.4185660683132986,0.3764744555092568,674215108,OAS
91497,,,,,,,0.3429545490798724,0.6762878824132056,,0.635359052539538,0.6894795690861629,0.8232274934365903,0.9653276710115591,0.9574874585597284,0.9752755337575815,0.9615354497631851,0.9752794001431923,0.9716269728596522,0.9463468834042651,0.9637198608242782,0.9738965932593525,0.9706728468530046,0.9776537164693558,,00846U101,A
89671,,,,,,,,,,,,,,,0.3391557556410072,0.7281854121479004,0.7374058839703177,0.7326873288419867,0.2744601881518703,0.7238004273094135,0.722913521351269,0.7299202466811288,0.9820829202801645,,92823T108,VHC
65373,,,,,,,,,,,,,,,,,,,,,,,,,52472M101,LEGH
74829,,,,,0.9204228102327473,0.9551610652623902,0.988372067968565,0.9847856679812068,0.9741290166437695,0.9381511132718382,0.8060244482233996,0.6724456641482971,0.8092446566468677,0.8975827456856093,0.9260027370451155,0.9292886307096991,0.9529388609061588,0.9606453401662846,0.9641777929321274,0.9673793603741924,0.9695570275701644,0.9743385698351337,,,75936P105,REIS
105358,,,,,,,,,,,0.9350829774570469,0.9552173444780049,0.9740414216869048,0.9848765363326256,0.9857298305451989,0.9909254777219094,0.8521324452873875,0.8593664427007277,0.9188161487452849,0.9223681524977191,0.9435865388002139,0.9598204150874166,0.9620865052912649,0.945136829170138,88023U101,TPX
8815,0.9711147749204206,0.9854880329376372,0.6188012178136315,0.5927529190991102,0.6859048583934441,0.6826930149217975,0.71142195184405,0.8187405911973348,0.8934189435964376,0.2215687547114489,0.44110212479034977,0.7115567753704406,0.905953237914591,0.8590386247911533,0.8759968287200056,0.9195803640236017,0.957308883758655,0.9385356360816833,0.9380140142861774,0.9553528568966109,0.9801559837042948,0.9668224436709973,0.9791859762922464,,501044101,KR
67973,,,,,,,,,,,,,,,,,,,,,,,,,16941P102,CSKI
14574,,0.8995063538382441,0.9006892353824255,0.9411536259297453,0.9265887115434509,0.9444281822269066,0.9486662763729136,0.9521671931642469,0.9722537119302537,0.8601800232765152,0.8762641252606659,0.8122619362425915,0.32676312355935444,0.7008715190682698,0.6723637024925887,0.7174104571347307,,,,,,,,,872479209,TIII
19653,0.957602034711702,0.9377413049013844,0.9615098330525697,0.9007578865929728,0.9312964692443707,0.9552337335051398,0.931814174707544,0.949009076979527,0.9682573121533347,0.9815079591456558,0.9733197230111453,0.9793307722158775,0.9811486584268657,0.9839227802355445,0.9814272881066989,0.970850884321221,0.9800681411615915,0.9864737397506369,0.9885769449158706,0.9889079825407285,0.9579206431118177,0.9295062803031443,0.9360663046471999,,466367109,JACK
35122,,,,,,,,,,,,,,,,,,,,,,,0.9920747146704078,0.9871840584624301,34960P101,FTAI
32465,,,,,,,,,,,,,,,,,,,,,0.975031641012861,0.9843128379654648,0.9874286698970741,0.9845703789568038,31816Q101,FEYE
41814,,,,0.971011886983227,0.979799377438673,0.9872037184154173,0.8917388205427011,0.9314384308157808,0.961380624693651,0.7782724144996145,0.8489775855479625,0.924862767797718,0.9827288888442278,0.9833529487120032,0.978662740492306,0.982176573144813,0.9374659870500591,,,,,,,,482686102,KSWS
61968,,,,,,,,,,,,,,,,,,,0.9839068437314342,,,,,,45247F104,IAGX
1338,,0.876678376521618,0.8737341048073155,0.828752292751191,0.8764638868636032,0.8879481735311471,0.9272668706361125,0.9098138097793603,0.8888466635423725,0.8209240924037905,0.8694493796992558,0.9176060508741516,0.8087951801351526,0.8577853580841893,0.9002132057971485,0.9539208486750995,0.9271608836163154,0.937066979420445,0.9631245405444213,0.9639944888321583,0.8949167405158301,0.9040137459673097,0.9231666842356915,,04638F108,ALOT
85351,,,,,,,,,,,,0.6917913638919545,0.6976590760360531,,,,,,,,,,,,866615107,SUMT
135367,,,0.18804074676834429,0.19636808106152562,,,,,,,,,0.37482392114767893,0.5550362309118585,0.5929216310116742,0.8748599150780937,0.8979868951134079,0.911898112730289,0.9610875493846222,0.9921543625688661,0.9914202238693282,0.9912487243483575,0.9898647947488478,0.9892124309295877,55405W104,MYRG
50067,,,,0.9319038126251232,0.9374713677001867,0.9262016221333482,0.9320996800599809,0.9412777752188116,0.8040099130456264,0.6531690937476785,0.7418190132329715,0.7898046162930292,0.9438463590536731,0.9577088555478278,0.9582958856833992,0.8092330289431745,0.8485990057318537,0.9295980764970869,0.9759683939055437,0.9856560039817245,0.9786688680617095,0.9231946648117281,0.9334014616085606,0.9701069249074941,811904101,CKH
127812,,,,,,,,,,,,,,,0.7325701633200117,0.9129178921214797,0.9404427360124323,0.9215545142225933,0.9308626564582901,0.9587716404030929,0.9819593349996514,,,,232429100,CYLU
32147,,,0.9945960043730228,0.9962742741768388,0.9931773019941564,0.9952348456352165,0.9969079911505591,0.997007125722134,0.9980540725136989,0.6840832402776295,0.8035629923132427,0.623182354189762,0.7679211457810778,0.7549176599311872,,,,,,,,,,,31947W100,FCEC
73540,,,,0.9270168843373551,0.7213759785156113,0.8147961654018433,0.8904882699959528,0.9506262678119194,0.9638060287257595,0.9606987263877619,0.9232211711063542,0.9330664046419207,0.9474714528885819,0.9807143675519475,0.9230809358902263,0.9449141663558481,0.9213990235324815,0.9571569427398664,0.9752263493793544,0.9772395019901167,0.9822641927665723,0.9763797136408788,0.923023831301748,,233377407,DXPE
68094,,,,0.8856651258873538,0.613849756795,0.7566284081475233,0.8446528667093786,0.8551671212412996,0.9247046540106799,0.9615532894589863,0.8273311809658356,0.9181053128326675,0.9305704429689126,0.9404630016949489,0.9881180398827963,0.9875495407219588,0.9891686212451489,0.9897846824583377,0.9837036981535082,0.9783776920095741,0.97819614741988,0.9813622121117597,0.9856804716182525,0.983906948941594,58502B106,MD
136654,0.8892652711998954,0.9610544662291604,0.9744133351637104,0.9744049087954215,0.9541151677334329,0.9804396117371685,0.9527661580999244,0.9632538996417445,0.9539405559328449,0.9041626814418283,,,,,,,,,,,,,,,00950G104,ASO
78543,,,,,0.9643224255713873,0.9708247004181062,0.7162118171376298,0.7137453964341874,0.7968212118002542,0.84591169406725,0.9290840383869456,0.9103067037810728,0.9136186245442864,0.930855914543011,0.9011034329717876,0.9438835872889596,0.9408811321192377,0.9666460257548589,0.9797944345983577,0.9691130626315854,0.9552936548391849,0.9659623585944795,0.9624519274721045,,589378108,MRCY
71236,,,,,,,,,,,,,,,,,,,,,,,,,26881P103,EPMD
154100,,,,,,,,,,,,,,,,,,,,,,,,,80689H102,SNDR
65179,,,,,,,,,,,,,,,,,,,,,,,,,257554105,DOMO
70559,,,,0.9476121313428725,0.9571351493991896,0.9484341262756407,0.964040829116073,0.9495831303369268,0.9600386228584342,0.8035195273618383,0.9184904654961681,0.9319417185999423,0.928098062296665,0.9639812484937922,0.9618242192963625,0.9709738141838722,0.9755068269470327,0.9829516505265992,0.9844720261927028,0.9191372791976745,0.9337509690750516,0.9604174959822632,0.9557803349772206,,140781105,CRRT
66254,,,,,,,,,,,,,,,,,,,,,,,,,38341P102,GOSS
60868,,,,,,,,,,,,,,,,,,,,,,,,,679295105,OKTA
4951,,0.8199578370468462,0.8694368683160419,0.9182557047399585,0.8883605696624582,0.9192728415316003,0.928721686536949,0.9261819545492399,,0.8096135592553867,0.8549151680618413,0.9157949581370257,0.9423796559750732,0.9415752437611813,0.9535719627521543,0.9517185991454458,0.9712926961053504,0.985329668624653,0.9927085975687566,0.9933403904226298,0.9913665394232024,0.9751694429873955,0.9677691327714933,0.9668206532819136,34354P105,FLS
126435,,,,,,,,,,,,,,,0.9817213273460369,0.9850493585790533,0.9363157287332586,0.9491023636908459,0.9487509884585581,0.9695824416480274,0.9551523464380951,0.9687332138816892,0.9770985766004078,,61022P100,TYPE
66433,,,,,,,,,,,,,,,,,,,,,,,,,55087P104,LYFT
45502,,,,0.931078173044693,0.9487520642093047,0.9822894289841857,0.9883318217041408,0.9947818598565683,0.99478503748658,0.7186828577385872,0.8103400661421172,0.896465520509834,0.970910503989958,0.9755014250831965,0.9745840443367705,0.9728504985363076,,,,,,,,,771497104,ROCM
